feature_304,feature_138,feature_833,feature_231,feature_693,feature_160,feature_409,feature_31,feature_420,feature_256,feature_5,feature_812,feature_863,feature_927,feature_2,feature_803,feature_12,feature_758,feature_145,feature_381,feature_898,feature_125,feature_233,feature_18,feature_97,feature_924,class
-2.3712397,-3.3551445,-1.6167374,-0.70575845,2.8369348,-1.8729903,-3.4079454,-3.7109869,2.7181368,-2.0841208,-1.842052,5.4975944,0.48774955,-3.1750522,-0.002945937,-1.424552,-2.8333719,-0.79712152,-2.1885672,-1.2263613,-0.92072576,-0.70967019,-0.20504689,0.39726567,-0.74063849,-0.95822555,RFW
-1.9901794,-3.1466327,-1.91447,-0.29658422,2.81692,-2.8278024,-3.3963783,-4.0559688,2.5417359,-1.8467163,-2.2309322,6.1584868,0.82259727,-3.4912908,-0.081171647,-1.5757594,-3.0228326,-0.435662,-1.6223723,-0.82756841,-1.513894,-0.8327195,0.43736535,0.26026642,-1.0034621,-1.0600014,RFW
-1.8629267,-3.1416192,-1.9650298,-0.21408589,2.6319323,-2.7304969,-3.2893772,-3.6429219,2.5698485,-1.7557719,-2.9601932,5.7490029,0.38514709,-3.4314373,0.13627733,-1.4526204,-2.8278098,-0.73107177,-1.5711969,-0.82372528,-1.4875927,-1.0813892,0.42540488,0.43310934,-0.61373949,-0.96745652,RFW
-2.3403673,-3.0024064,-1.7432119,-0.53698891,3.2684534,-2.1717947,-3.3060713,-3.4409094,2.3584132,-1.9353365,-1.3707906,5.6824651,0.58602583,-3.0564258,0.15915857,-1.4332209,-2.6870422,-0.79000992,-2.3509312,-1.2723012,-0.67704201,-0.59217268,-0.19513452,0.35867313,-0.68265271,-1.1405737,RFW
-2.2958374,-2.9870999,-1.7301853,-0.67311788,3.6077409,-1.8048391,-3.4113309,-3.4601343,3.1661816,-1.9882386,-0.97303963,5.8637257,0.47507861,-3.4004121,0.1976288,-1.6440421,-2.6664712,-0.8698355,-2.5947921,-1.3715556,-0.78002155,-0.75862819,-0.35712004,0.23641947,-0.59329057,-1.073908,RFW
-2.1016347,-3.2335677,-1.8832639,-0.4223966,2.8973479,-2.4326379,-3.5324626,-3.6352925,2.5919161,-1.8963778,-2.4136643,6.0197406,0.52744567,-3.0593925,0.092328802,-1.4748497,-2.7888098,-0.92965233,-1.9431781,-1.0050561,-0.97127253,-0.86184996,0.13831176,0.33901051,-0.76881856,-0.9835577,RFW
-2.3993793,-3.3409455,-1.691909,-0.95718396,3.1573329,-2.0956702,-3.3444636,-3.8155181,2.7448709,-2.1095753,-1.5409269,5.7912631,0.40444037,-3.3527009,0.071417905,-1.6674837,-2.9254646,-1.0358293,-2.354687,-1.253479,-0.63044918,-0.73665798,-0.21900067,0.22823778,-0.66992784,-1.137574,RFW
-2.045568,-3.2640009,-1.8728993,-0.36310324,2.5693622,-2.4723504,-3.4392912,-3.7045054,2.9006712,-2.0531969,-2.8070848,6.2109585,0.38049325,-3.3523154,-0.017590359,-1.6605384,-2.7189765,-0.73403227,-1.7396466,-1.115502,-1.0669923,-1.2663654,0.18271163,0.37695342,-0.63097608,-0.84733945,RFW
-2.1616809,-3.2413354,-1.8413246,-0.055259559,3.4085758,-2.4422021,-3.4970274,-4.1502705,3.2793217,-1.4898434,-1.4444788,6.3575416,0.82062161,-3.3591456,0.21669295,-1.6752177,-3.3389742,-0.64646316,-2.6640556,-0.82462811,-1.5277295,-0.45960099,0.35206789,0.009990558,-0.82820922,-1.137493,RFW
-2.4344649,-3.488276,-1.8609078,-0.76341939,3.7158461,-2.1875536,-3.447932,-3.9030991,3.7014294,-2.1791208,-1.0875539,6.3222556,0.6408636,-3.0954008,0.39538532,-1.9625254,-2.7988031,-0.89108294,-2.9324472,-1.5775809,-0.39695275,-0.74090552,-0.24906099,0.044903621,-0.87359452,-0.80454612,RFW
-2.3580735,-3.12044,-1.7413368,-0.33917868,2.7667291,-2.3739069,-3.2648771,-3.5921159,2.7553957,-2.1781414,-1.6086055,6.2380743,0.58325243,-3.3259156,-0.013770074,-1.5453589,-2.8076253,-0.63742483,-1.9936528,-1.2326169,-0.77934712,-1.1998105,0.12588501,0.23831409,-0.63899124,-1.1303377,RFW
-1.8248357,-3.4070807,-1.9459999,-0.040023398,2.7967634,-2.8110979,-3.1695166,-3.8264985,2.6970696,-1.9244418,-2.5629668,6.1181226,0.59570545,-3.6177948,0.31963617,-1.424911,-2.9968469,-0.56959403,-1.409492,-1.0328679,-1.1751925,-1.2747477,0.46397877,0.16717398,-0.53242439,-1.1519562,RFW
-2.2210517,-3.1105268,-1.7632384,-0.53891069,2.9464533,-2.3742723,-3.616297,-3.9078741,2.6140332,-1.8978902,-2.0721538,6.2810087,0.5846079,-3.2113438,-0.077612966,-1.4846067,-2.9966962,-0.83342993,-2.0599594,-0.97316074,-1.2641255,-0.60472852,0.13098231,0.21899652,-0.72251493,-1.105251,RFW
-2.14393,-3.3807604,-2.0156183,-0.65700632,3.0857871,-2.7346401,-3.6388471,-4.1326613,2.7013919,-1.8703322,-2.3568914,5.9862146,0.68756127,-3.4184785,0.19380242,-1.5100423,-2.8697412,-1.0092783,-1.907835,-1.102,-1.1848577,-0.59353828,0.12397517,0.50532836,-0.82810557,-0.96157408,TSB
-2.0161684,-3.2719188,-1.9615967,-0.13042076,3.2180097,-2.9624336,-3.2274129,-3.7175388,2.7356999,-1.6970263,-2.3520074,6.0903749,0.56234318,-3.1338539,0.16096583,-1.5638685,-2.900038,-0.98059398,-2.051424,-1.0772648,-0.93168098,-0.86368996,0.40413439,0.23737726,-0.88260531,-1.0465752,TSB
-1.9760509,-3.2032208,-1.8879371,-0.58904272,2.9327798,-2.5676794,-3.6519287,-3.5711117,2.4781578,-1.816291,-2.5518458,6.1745586,0.45186958,-3.1079404,0.33871269,-1.944598,-2.6354744,-1.0396082,-1.7640849,-0.8807795,-0.93353635,-0.84621108,0.25203755,0.32015923,-0.63865697,-0.83988786,TSB
-2.2121143,-3.1805601,-1.9489074,-0.60889488,3.5423751,-2.601074,-3.558337,-3.8051143,2.835186,-1.6870596,-1.255443,5.9837337,0.52932286,-3.1055539,0.38146418,-1.6055191,-3.0806353,-1.1317505,-2.5945799,-0.86956936,-0.9632827,-0.24187109,-0.0423696,0.20310953,-0.815777,-0.90628242,TSB
-2.1301863,-3.0092404,-1.9027954,-0.47673526,3.0186069,-2.4225335,-3.4623804,-3.7431622,3.109268,-1.6200541,-1.6349502,6.2555528,0.46885452,-3.1026325,-0.008105777,-1.5194155,-3.0864787,-0.88205343,-2.5115926,-0.9533419,-0.95030546,-0.55690819,0.058858585,-0.012294114,-0.80073321,-0.77968043,TSB
-2.2514145,-3.1803684,-1.8568414,-0.55546111,2.9331126,-2.595186,-3.3322556,-4.0417829,2.7789919,-1.7387028,-2.0604281,6.0244875,0.51290739,-3.0681765,0.096368775,-1.4932853,-3.0780485,-0.74663037,-2.2226164,-0.87454659,-1.1380743,-0.5067147,0.16139048,0.12622316,-0.76006764,-0.90307099,TSB
-1.6977817,-3.1523125,-2.0891829,0.093756504,2.8696702,-2.9421256,-3.4198024,-3.815659,2.585,-1.9785508,-3.5825009,6.4978781,0.3604463,-3.4551284,0.096830949,-1.5194943,-2.8314528,-0.69779742,-1.2952877,-0.83178163,-1.3400666,-1.3324211,0.6719321,0.40352255,-0.44452244,-0.78981864,TSB
-2.2527702,-3.1734531,-1.7660969,-0.62102634,3.558928,-2.4657936,-3.3471384,-3.6634588,2.5730562,-1.7838773,-1.2796178,5.793694,0.51590711,-2.8752234,0.39634538,-1.641233,-2.6992085,-1.1940839,-2.3142233,-0.97551829,-0.65383285,-0.48465881,-0.10174446,0.2134673,-0.64591366,-1.1415644,TSB
-2.1795838,-2.6997271,-1.9019345,-0.1565322,3.0477252,-2.3134062,-3.2616742,-3.2959728,2.7200963,-1.9182425,-1.4671998,5.9384136,0.21724267,-3.0498049,0.10337596,-1.5460275,-2.5489929,-0.52919209,-2.3253143,-1.1426992,-0.77802491,-0.74916798,0.051526915,0.41891843,-0.61918861,-0.93928653,TSB
-1.8444231,-3.2353692,-2.1470983,0.78039974,3.1185689,-3.1477757,-3.1762581,-3.8731782,2.9279618,-1.7985963,-3.0178235,6.3655167,0.60814214,-3.2968798,0.4172287,-1.7549602,-2.943351,-0.65658516,-1.7518309,-0.82217586,-1.1788089,-0.9789905,0.85937113,0.34998119,-0.70999581,-0.87506723,TSB
-1.9703351,-3.1688855,-1.780654,-0.39192322,2.923568,-2.637749,-3.3792613,-4.1137424,2.5355861,-1.8369602,-1.8151093,5.7965055,0.73117566,-3.1871462,0.52588528,-1.5595541,-3.0162654,-0.74349606,-1.9820558,-0.79606044,-1.3030297,-0.36509162,0.27528277,0.25361568,-0.64250576,-1.0857555,TSB
-1.5854871,-3.2916925,-2.0275826,-0.055618118,3.1105781,-2.9023387,-3.4540455,-3.7246993,2.6568737,-1.8743148,-2.9765453,5.9572988,0.39463452,-3.2741508,0.25295097,-1.637346,-3.0098817,-0.68939573,-1.8459017,-0.77915233,-1.3288766,-0.75564212,0.44540173,0.35721025,-0.68961227,-0.8002525,TSB
-2.0174108,-3.1041257,-1.8914932,-0.24996783,2.5713749,-2.5505874,-3.4301574,-3.719846,2.4860284,-1.96857,-1.9667443,6.0608811,0.64915323,-2.9212108,0.063936569,-1.3968556,-2.664485,-0.73185372,-2.0512898,-0.92351192,-0.71185297,-1.0647002,0.28363249,0.16873813,-0.66764241,-1.0445268,TSB
-2.0261741,-3.1665092,-1.8565832,-0.67943215,3.3102701,-2.4159915,-3.6431096,-3.7519031,3.1679862,-1.8352813,-1.7740885,6.1211948,0.42140517,-3.182363,0.22672534,-1.5367835,-3.110441,-1.0495518,-2.5066557,-1.053014,-0.91460943,-0.31875917,-0.10368264,0.027977049,-0.76920599,-0.73752743,TSB
-1.829136,-3.1698096,-1.7233673,-0.059196156,2.593703,-2.7402124,-3.535707,-3.7450743,2.7202516,-1.6713557,-2.7387252,5.9853616,0.19245493,-3.3479571,0.33773893,-1.489378,-2.9724917,-0.78494704,-1.7337216,-0.77342576,-1.2546085,-0.86133987,0.32789472,0.11421086,-0.55328727,-0.76140696,TSB
-2.0635605,-3.0958838,-1.9904249,-0.50905097,3.0748286,-2.3518534,-3.6843719,-3.7563665,3.1234474,-1.7253239,-1.9847697,6.2098374,0.41614148,-3.1813481,0.064990819,-1.6208919,-2.9592934,-0.93076748,-2.5697796,-1.0555251,-1.0594512,-0.63439614,-0.039368149,0.21101108,-0.81417924,-0.8715992,TSB
-2.0035496,-3.2100968,-1.7643278,0.095311046,2.5246623,-2.8349111,-3.4546955,-3.6417828,2.601686,-1.6879525,-2.4897745,6.0738535,0.42298296,-3.2284384,0.33196306,-1.5893006,-2.6510201,-0.89395285,-1.5486922,-1.0258934,-1.121224,-1.0049254,0.48501492,0.3105002,-0.58885396,-1.0151061,TSB
-2.0871313,-3.3167472,-1.8015505,-0.68875927,3.1534519,-2.4924345,-3.5189812,-3.8608711,3.1366608,-1.5882492,-1.7637979,5.9371648,0.55475217,-2.8322442,0.56874716,-1.7315979,-3.0540066,-1.070506,-2.5771205,-0.96988165,-1.006029,-0.090102293,0.12054864,0.12164479,-0.70829564,-0.70758736,TSB
-1.9970996,-2.8494134,-1.5752343,-0.3685208,4.1113281,-2.0384364,-3.3418403,-3.1852014,3.2253325,-1.7756646,-0.98626411,5.6098046,0.34077495,-3.1911848,0.4552238,-1.6510139,-2.5064118,-0.82456309,-2.5376639,-1.2712936,-0.76631302,-0.7227782,-0.41463342,0.063405737,-0.49616283,-0.74953151,TSB
-2.2729511,-2.7572188,-1.8539817,-0.87101901,3.9368353,-1.8258139,-3.6304622,-3.4769802,3.2042129,-1.9097782,-0.42188355,5.493259,0.50145549,-3.3158751,0.25749704,-1.7881731,-2.9276531,-0.7035197,-2.7224536,-1.2916222,-0.88174105,-0.27810815,-0.46794999,0.23374781,-0.72984141,-0.99024725,TSB
-2.0813184,-3.4380505,-1.6917478,-0.11657217,2.6616776,-2.6211708,-3.5920784,-3.8072846,2.7206984,-1.6355779,-2.6934009,6.451632,0.31018433,-3.2221713,0.29479384,-1.3545142,-3.0019839,-1.020944,-2.2141311,-0.92124385,-1.2049953,-0.9029274,0.41045532,0.35839653,-0.54707778,-0.99524069,TSB
-2.0686364,-3.2241521,-1.7956792,-0.84346259,2.9534879,-2.1492574,-3.727915,-3.8221388,3.086653,-1.6420461,-1.9181875,5.9322062,0.50587761,-3.1243484,0.26303008,-1.8420585,-3.0623324,-1.0351905,-2.4389057,-1.0425041,-1.1718631,-0.20859168,-0.20294735,0.006992728,-0.84588051,-0.82810038,TSB
-1.8807105,-2.9872105,-1.7651306,0.11597292,2.648279,-2.5987456,-3.2720761,-3.6842196,3.078192,-1.5004246,-2.6870923,6.1854262,0.30266401,-3.4643948,0.074183337,-1.5080346,-3.0005183,-0.80463713,-1.8608018,-0.71918637,-1.5233189,-0.96132624,0.45514375,0.10628824,-0.75491244,-0.89799368,TSB
-2.0651431,-3.3201721,-2.0743594,-0.70678163,2.7591774,-2.2633243,-3.6754208,-3.7462397,2.3853183,-1.8010477,-2.149019,5.752758,0.41496915,-3.0075703,0.14773905,-1.7511346,-2.8602483,-0.85557252,-2.1050942,-1.0952878,-1.1025121,-0.60372531,0.050997697,0.53038085,-0.73818713,-0.99472451,TSB
-2.2492855,-2.6351399,-1.7400279,-0.16848232,3.1299045,-2.2769635,-3.3124926,-3.3243287,2.4078493,-1.8045385,-0.88133037,5.7837729,0.43532237,-3.2507615,0.34263659,-1.2826781,-2.7424843,-0.54279745,-2.2251678,-0.86929226,-0.96894979,-0.56121016,0.053897973,0.35542652,-0.3494145,-1.1207458,TSB
-2.1508834,-3.0274596,-1.7213492,-0.33392578,3.3946383,-2.5298173,-3.3084466,-3.8692944,2.7932177,-1.5453432,-1.5144495,5.6708856,0.49372268,-3.1549687,0.17028722,-1.3226138,-3.0533001,-0.90365982,-2.4384999,-1.0338002,-1.179209,-0.36354849,0.10013393,0.13979614,-0.72918272,-1.0720966,TSB
-1.9920698,-2.8833158,-1.7360209,-0.58436441,2.8764672,-2.1221228,-3.6880786,-3.7145419,2.9712455,-1.4820281,-1.7289892,5.7716188,0.27553678,-3.0560236,0.045285486,-1.5857555,-2.9896374,-0.69169205,-2.3895118,-0.87326133,-1.2346377,-0.21526329,-0.091069981,0.143736,-0.81069589,-0.76929176,TSB
-2.0952234,-3.1116226,-1.7053759,-0.3409009,2.9916584,-2.4713888,-3.5536146,-3.8252163,3.3341236,-1.7271073,-2.3752089,6.3572259,0.41122979,-3.3866389,0.032767758,-1.3726346,-3.0525641,-1.009917,-2.3422415,-1.0314543,-1.2599629,-0.68627185,0.10413525,0.2289421,-0.55772489,-0.8599745,TSB
-1.7679641,-3.0426288,-1.7455314,-0.51756138,2.6312351,-2.3269424,-3.5086076,-3.5935442,2.8726635,-1.7366853,-2.7845042,5.7914333,0.04255753,-3.2912354,0.10849328,-1.6728473,-2.8129086,-0.78600651,-1.9878178,-0.99098891,-1.2332592,-0.74253464,0.04036513,0.36010373,-0.71659505,-0.60446739,TSB
-2.1446657,-3.0345769,-1.9175543,-0.23676057,3.2688525,-2.4184494,-3.269115,-3.6329448,3.1539912,-2.0400207,-1.8215106,6.7646227,0.61410064,-3.2379959,0.014888659,-1.7174789,-2.8497574,-0.98255652,-2.3384874,-1.1347013,-0.77599126,-1.102385,0.18845865,0.091962665,-0.73497611,-1.1099474,TSB
-1.7527825,-3.124419,-1.5115156,-0.18370692,2.8564458,-2.4589252,-3.2116892,-3.575809,3.2301898,-1.5278132,-2.7594426,5.6312423,0.13359627,-3.4147003,0.2551828,-1.5776589,-2.9563122,-0.90877008,-2.17084,-0.88156593,-1.3435894,-0.66815007,0.27921492,0.26557776,-0.7221508,-0.72754204,TSB
-1.8832172,-3.4512403,-1.9766906,-0.11761795,3.069627,-2.6524358,-3.4036083,-3.7701802,2.8797243,-1.664417,-2.588196,5.5951796,0.30339795,-3.2600036,0.59279644,-1.852268,-2.9951866,-0.90699387,-2.343493,-0.94990796,-1.1593473,-0.33440229,-0.008761596,0.2865696,-0.7170949,-0.65506732,TSB
-1.8441223,-3.2680314,-1.7886014,0.049781438,2.8237088,-2.4214578,-3.3661318,-3.698091,3.320832,-1.489081,-2.3145487,6.108427,0.13084804,-3.1917636,0.069999918,-1.4720896,-2.9923911,-0.95643038,-2.249455,-0.84483796,-1.0492936,-0.89907289,0.26294863,0.14238542,-0.61375105,-0.87182832,TSB
-2.376632,-3.2847543,-1.6654669,-0.67717457,3.4265606,-2.2942631,-3.5207024,-3.9266374,3.2821231,-1.6603408,-1.2911497,6.0756159,0.51562095,-3.0813253,0.4341172,-1.6707908,-3.2390974,-0.83050483,-2.5552793,-1.205308,-0.76103497,-0.30764249,-0.13407132,-0.053186417,-0.94454557,-0.79812658,TSB
-2.1002882,-2.8968513,-2.0218306,-0.63902253,2.8055956,-2.3783078,-3.3793201,-3.473444,2.7214694,-1.7875433,-1.4972546,5.6961393,0.23622131,-2.9158032,0.098050714,-1.7411453,-2.5434744,-0.79928976,-2.4107218,-0.99337697,-0.70616764,-0.70076591,0.032411315,0.38406423,-0.51838946,-0.94248497,TSB
-1.9644213,-3.4239235,-1.6918298,0.40792003,2.5276301,-2.8965223,-3.5438547,-3.8512688,2.8822966,-1.5869545,-2.9720857,6.6207628,0.4135696,-3.1363142,0.35995632,-1.4990979,-3.1424794,-0.62770993,-1.742245,-0.6662882,-1.1393367,-0.98902744,0.67744946,-0.06659925,-0.53219408,-0.70537317,TSB
-1.9358581,-3.0898128,-1.7982672,-0.41175836,3.1239266,-2.4073162,-3.4594839,-3.523494,2.8894057,-1.6195731,-2.3292809,6.074492,0.26670551,-3.0513954,0.15542573,-1.8135277,-2.8816686,-0.86807913,-2.0652599,-0.93160379,-0.95756161,-0.51287347,0.13685744,0.22990188,-0.83172232,-0.85588115,TSB
-2.1157343,-3.1447403,-1.7656966,-0.7025848,3.1544583,-2.5371103,-3.383251,-3.607496,2.3244441,-1.8729172,-2.2795267,5.8819895,0.49638772,-2.8116634,0.43712616,-1.715595,-2.5349913,-1.2070706,-2.1461473,-1.1640167,-0.72433311,-0.55213863,0.018668931,0.53355455,-0.74969316,-1.007769,TSB
-2.0960548,-2.9554453,-1.5604949,-0.52688688,3.8642232,-2.1017511,-3.3863096,-3.4143875,3.2580109,-1.6343619,-1.2212273,5.6614738,0.22014771,-3.2912018,0.1764947,-1.5978439,-3.0599287,-0.90308464,-2.6049306,-1.0280862,-0.81909668,-0.41412207,-0.26462346,-0.084694929,-0.75114632,-0.75440288,TSB
-2.1021712,-3.0809956,-1.786779,-0.53182828,3.0452695,-2.5538664,-3.7306831,-3.5099237,2.4409862,-1.9938591,-1.9302351,5.7268467,0.57290441,-2.8043334,0.34376922,-1.419878,-2.7154312,-1.2255375,-2.1139176,-1.1403348,-0.97104663,-0.44526196,-0.086521372,0.37621725,-0.59917635,-1.0932345,TSB
-1.8717005,-3.0699036,-1.8411007,-0.48896834,2.7306824,-2.4204276,-3.4026268,-3.5765834,2.5792208,-1.6562612,-2.4761937,5.9653611,0.13523397,-3.0466263,0.12308902,-1.5908815,-2.7951157,-0.7838679,-2.0141027,-0.88869572,-0.96708816,-0.87325287,0.26445967,0.45185786,-0.48474199,-1.0292234,TSB
-2.0558708,-3.2282038,-1.9228294,-0.36331171,2.7845418,-2.7504957,-3.3468838,-3.8151698,2.4351821,-1.8303248,-2.2089591,6.1186504,0.74377793,-3.0070353,0.34967417,-1.7172863,-2.6664639,-0.84733713,-2.090811,-1.100194,-0.7006622,-0.98327154,0.41548148,0.39465678,-0.7197687,-1.3116124,TSB
-1.9541152,-3.2224236,-1.7864867,0.028601967,2.7143073,-2.5513735,-3.5906734,-3.8189876,2.7671816,-1.7056906,-2.5647061,6.4677539,0.41138476,-3.2471671,0.12277214,-1.4285011,-2.9101367,-0.50297397,-1.9364557,-0.93983096,-1.087027,-0.79932302,0.42288882,0.1658332,-0.64980096,-0.99606097,TSB
-1.9219286,-3.0143704,-1.7943425,-0.53479153,2.4766595,-2.5494015,-3.2452023,-3.4430068,2.4112694,-1.7273439,-1.8155407,5.6760125,0.11621638,-2.9670575,0.12510693,-1.6945796,-2.6399789,-0.91845483,-2.0518208,-1.1097345,-0.62443393,-0.73583102,0.1922649,0.3019079,-0.71928394,-0.87518519,TSB
-2.0753314,-3.4264271,-1.9324905,-0.53997046,3.0431962,-2.756175,-3.4637852,-3.9062481,2.9401028,-1.8570516,-2.6424994,6.3225546,0.41611549,-3.3187017,0.26621559,-1.6018753,-3.0452447,-0.67993814,-1.9465489,-1.2212219,-0.98530823,-0.55250067,0.079745986,0.13243301,-0.83685374,-0.77800483,TSB
-2.0055163,-2.7961314,-1.7736012,-0.24123092,2.7846427,-2.4451196,-3.2731383,-3.7612746,2.8261118,-1.8146139,-2.1512756,5.9865613,0.4849841,-3.1893342,-0.029599041,-1.3947952,-2.8645091,-0.66751933,-2.0001903,-0.81011921,-1.347645,-0.66505247,0.35112032,0.32418019,-0.45658326,-1.0674502,TSB
-2.1124535,-3.004849,-1.6862231,-0.70735121,3.5786116,-2.1542416,-3.5946965,-3.4778624,2.7219927,-1.7745354,-1.29629,5.8386502,0.35625485,-2.9121706,0.29970506,-1.8835003,-2.7558618,-0.92578483,-2.513133,-1.0955797,-0.66971707,-0.49744812,-0.15887883,0.11139858,-0.71318877,-0.82976788,TSB
-1.9329116,-3.1434464,-1.5587131,-0.39504814,2.9259336,-2.2164483,-3.4566371,-3.7294893,2.8561807,-1.6461926,-2.26126,5.7955828,0.095707804,-3.2400522,-0.025495544,-1.4055837,-3.1202748,-0.67806864,-2.2836077,-0.91975886,-1.1241242,-0.54352868,0.11588895,0.22163466,-0.63607347,-0.85726792,TSB
-1.7478662,-3.1516891,-1.8736277,-0.071105182,2.6955836,-2.7673378,-3.3514898,-3.8172827,2.5823686,-1.6362456,-2.937166,6.118629,0.45846134,-3.1942539,0.35359189,-1.6988962,-2.8989139,-0.64342183,-1.469851,-0.87953466,-1.2700717,-0.72214741,0.53690517,0.3920866,-0.77437836,-0.7355116,TSB
-1.8173333,-3.0789814,-1.5995411,-0.091451973,2.6608026,-2.6635478,-3.6817646,-3.5693679,2.3400071,-1.7111406,-2.7044058,5.9915509,0.57097191,-3.1801205,0.41097307,-1.6574789,-2.8749986,-0.68208534,-1.9165494,-0.84326613,-1.2377751,-0.4788478,0.35850686,0.51525789,-0.83178985,-0.87390721,TSB
-1.8844355,-3.0527313,-1.8829075,-0.85171545,3.0670152,-2.283447,-3.5313504,-3.8605103,2.5594027,-1.5672069,-1.8073963,5.5835452,0.52652735,-2.9681864,0.16909353,-1.5990436,-2.8789577,-0.82782084,-2.3463669,-1.0924792,-1.1432879,-0.097859003,0.12033422,0.32091078,-0.79544187,-0.91132164,TSB
-1.9664807,-3.0595615,-1.9033226,-0.70893478,2.6529346,-2.3199017,-3.565654,-3.6372693,2.8400095,-1.6380413,-2.6133108,5.9540334,0.19513701,-3.1987491,0.13788746,-1.7389007,-2.9189758,-0.90227753,-2.0167744,-0.87839514,-1.0795101,-0.63590479,0.033043578,0.35996994,-0.75694579,-0.8002423,TSB
-2.0504043,-3.3735447,-1.5327047,-0.36457744,2.7877197,-2.5409462,-3.6292479,-3.7928998,2.5739267,-1.7750374,-2.754796,5.8826394,0.43580487,-3.2405093,0.45211524,-1.3648901,-2.9585156,-0.97248048,-1.7738457,-0.80622047,-1.3183405,-0.64136422,0.19284852,0.3291772,-0.74911249,-0.80016619,TSB
-1.7950097,-2.5733345,-1.3772579,-0.74358004,4.4103723,-1.9191862,-3.7053008,-2.9282956,3.0904729,-1.7981219,-0.45219737,4.8523288,0.54925138,-3.3461404,0.41762561,-1.4010607,-2.324327,-1.0163313,-2.2515843,-1.0964448,-0.5028308,-0.78866458,-0.82247329,0.086115658,-0.26836413,-0.56755424,TSB
-1.5402763,-3.0940673,-1.6579239,-0.62100405,2.4819613,-2.1538863,-3.6513758,-3.4968266,2.1444829,-1.5614829,-2.621546,5.4808583,0.10569979,-2.7327664,0.18546227,-1.4776751,-2.6608725,-0.83839142,-1.9096332,-0.71295565,-1.2811252,-0.54458332,0.12957232,0.41201138,-0.61846662,-0.60613,TSB
-1.9703424,-2.9408331,-1.6414335,-0.67916733,3.1623783,-2.4149027,-3.3230186,-3.5259523,2.8132989,-1.7471348,-1.9434475,6.0689902,0.36868373,-3.10941,0.13483651,-1.6880425,-2.8253524,-0.93121332,-2.1295757,-0.99011862,-0.95156229,-0.695189,0.037243705,0.11276139,-0.8173641,-0.79470295,TSB
-2.1753864,-3.6795852,-2.1596236,-1.1968715,3.0891049,-2.686332,-3.3747256,-4.3568449,3.2177174,-1.6588968,-1.8574947,6.3436375,0.89035892,-3.1739798,0.58807999,-1.9476323,-3.1538193,-1.4837414,-2.5371304,-1.2342591,-0.88620955,-0.58405119,0.026846308,-0.002374575,-0.99345428,-0.8830291,TSB
-2.044425,-2.7393737,-1.3549285,-0.87691379,3.6429369,-1.6470672,-3.4899971,-3.0217543,2.6754768,-1.6509228,-0.76925814,4.7738528,0.08280614,-3.2073984,0.069511682,-1.7116772,-2.3024282,-0.98182446,-2.5901175,-1.3060899,-0.65108508,-0.50363475,-0.58055186,0.18985832,-0.61591208,-0.79104698,TSB
-2.0754616,-2.7189114,-1.5581017,-0.46290329,4.198544,-1.9500098,-3.6311882,-3.2712164,3.3070378,-1.8599774,-0.33031273,5.4507542,0.51358908,-3.3582864,0.43165088,-1.6594932,-2.7436185,-0.86411941,-2.4723594,-1.1531963,-0.89536351,-0.52897495,-0.40684915,0.040626332,-0.45208889,-0.78782058,TSB
-1.9424605,-3.3620937,-1.8179544,-0.9285807,2.811635,-2.2678123,-3.4984531,-3.7576714,2.7169447,-1.7790947,-2.5150423,5.8405209,0.19432813,-3.0781736,0.13741681,-1.825385,-2.9801829,-0.98467499,-2.2113771,-1.0627295,-1.1016281,-0.4345493,-0.06016152,0.22250274,-0.75514692,-0.71669441,TSB
-1.7846811,-3.2644961,-1.8754969,-0.86855489,2.9213958,-2.4568007,-3.6662667,-3.5293231,2.2894821,-1.6290797,-2.2744935,5.8641491,0.33863911,-2.7859595,0.3439014,-1.9030609,-2.7209544,-1.0637528,-2.3371868,-0.99569255,-0.67960632,-0.47467342,0.045993056,0.36117369,-0.91257417,-0.71938109,TSB
-2.1337996,-3.0338817,-1.9005396,-0.57827359,2.946857,-2.3616865,-3.4805872,-3.530309,2.6000071,-1.9434359,-1.9428369,5.9342661,0.17257529,-2.9827168,0.07951121,-1.6182489,-2.7264915,-0.80553538,-2.243155,-1.0192899,-0.7778641,-0.6336413,-0.047287073,0.27359518,-0.81944555,-0.78913265,TSB
-1.8252956,-3.1781905,-1.7070316,-0.67712343,2.623147,-2.2401066,-3.785392,-3.7874939,3.0318174,-1.6385623,-2.479805,5.7171946,0.1927475,-3.1698618,0.12328796,-1.8349319,-2.9777343,-0.82007718,-2.2415826,-0.95618623,-1.1128794,-0.32717156,-0.081523061,0.1353159,-0.87094009,-0.52300179,TSB
-2.1639228,-2.9247501,-1.8677689,-1.0372883,3.2508643,-2.0867276,-3.4123688,-3.623915,3.0153778,-1.929971,-1.1790948,5.9412308,0.4556345,-2.8207157,0.25704715,-1.8357027,-2.6744049,-0.90986961,-2.5185938,-1.1657596,-0.70910472,-0.46098617,-0.27263168,0.067463145,-0.75472569,-0.84655106,TSB
-1.9520974,-2.9851954,-1.7699236,-0.86512405,2.8416035,-2.1888273,-3.2851074,-3.4499211,2.4785321,-1.8602744,-2.2984552,5.7049813,0.1866613,-2.8812268,0.15688689,-1.7479429,-2.8121839,-0.73401988,-1.9988415,-1.0361487,-0.99020743,-0.54346538,-0.23299968,0.30748856,-0.73233187,-0.70663971,TSB
