feature_430,feature_355,feature_467,feature_933,feature_283,feature_531,feature_592,feature_85,feature_624,feature_868,feature_24,feature_607,feature_399,feature_826,feature_1,feature_858,feature_2,feature_158,feature_415,class
2.4839861,-1.2572762,-0.66703123,-0.70145816,0.30752394,5.8442197,1.3030746,0.46841219,1.9861465,-0.75872451,-1.4510723,4.5608668,2.6662588,-1.4783778,-3.1293657,0.47245702,1.3264548,0.97984982,-1.7306401,TSB
2.1802266,-1.0314199,-0.78959203,-0.71204811,0.29314044,5.7724962,1.2172581,0.54937112,2.0971828,-0.91602564,-1.8498408,4.5361385,2.6003382,-1.6312426,-3.0239642,1.001443,1.3257385,1.3258623,-1.9069757,TSB
2.1016486,-1.0167687,-0.86723477,-0.72198874,0.23855093,5.5782928,0.97899789,0.84232712,1.9492766,-1.1195831,-1.4798384,4.4419551,2.4736137,-1.6435581,-2.7264779,0.64008433,1.474215,1.208346,-1.7182086,TSB
2.4172704,-1.2279146,-0.49094534,-0.49874559,0.2494037,6.0946436,1.8434176,0.21435443,2.1336355,-1.0022837,-1.9138373,4.2412124,2.7483723,-1.5570127,-2.9718232,0.83954483,1.393119,1.2672085,-1.6253535,TSB
2.395205,-1.3171936,-0.85457498,-0.63078326,0.64416891,5.4273067,1.3872726,1.0652635,1.8510057,-1.1364198,-1.7567408,4.4921231,2.5291781,-1.8935285,-2.7298565,0.18587336,1.5145452,1.1060879,-1.4843805,TSB
1.9981881,-0.93368036,-0.80657321,-0.72438478,0.16937621,6.1402044,1.5292473,0.10885306,2.3821595,-0.88928658,-1.6284659,4.0157857,2.5492897,-1.5040904,-2.7374067,1.164981,1.1154226,1.1304151,-1.840663,TSB
1.8454106,-0.82694733,-0.25498253,-0.43661949,0.32058987,5.9343119,0.89510643,0.19608295,2.2175634,-0.78025675,-1.4767989,4.0665088,2.3633671,-1.4895484,-2.7363949,1.0704119,1.2908112,1.0317254,-1.7766666,TSB
2.1511991,-0.8868109,-0.85051054,-0.60931742,0.2013599,6.1305513,1.1968914,0.25364119,2.1558781,-0.93323362,-1.3566858,4.2413268,2.6646833,-1.3972111,-2.8154974,0.81746835,1.1338423,1.0156047,-1.82531,TSB
2.2890112,-1.103301,-1.039686,-0.64082748,0.16412368,5.5455484,1.5818187,1.2192563,2.0504141,-0.74851418,-1.6459399,4.3019691,2.3438389,-1.4503042,-2.8384387,0.72913784,1.2906286,0.87355936,-1.8346058,TSB
2.472085,-1.3186867,-0.75264287,-0.76026809,0.37093076,5.6664848,1.1597283,0.78557968,2.1252065,-0.69043165,-1.7278113,4.3840375,2.475512,-1.6739891,-2.6200893,0.64875394,1.4478579,1.0498841,-1.5168978,TSB
1.7495831,-1.0829765,-0.74556655,-0.5344196,0.36076,5.7177005,2.039186,0.36773658,2.0821719,-0.52957088,-1.6024251,4.1654611,2.5072997,-1.3581847,-2.6940596,1.2888646,1.1807071,0.97203934,-1.7826304,TSB
2.5130672,-1.2132274,-0.68247038,-0.67570323,0.1232789,5.9220796,1.8371584,0.48936588,2.0343318,-0.88223857,-1.8258904,4.2450504,2.5440986,-1.4123927,-2.7098866,0.76473713,1.1463841,0.89050603,-1.4708879,TSB
2.2426207,-1.0863367,-0.42974517,-0.67565113,0.32951382,5.8843207,1.9566777,0.30500284,2.1755867,-0.90873438,-1.7495275,4.5849209,2.4313464,-1.4426887,-2.858537,0.74526507,1.0737104,0.92152846,-1.4108377,TSB
1.2099551,-1.0165894,-0.12138517,-0.58445114,0.72512007,6.1955867,0.43827623,-1.1640972,2.6675823,-0.58417791,-1.2305698,3.4261618,1.9004101,-1.1047478,-2.5825934,0.56159943,1.1297735,0.50741267,-1.546394,TSB
2.0949438,-0.91981703,-0.83618402,-0.54892296,0.10033938,5.7768707,1.2474201,0.67974949,2.0890205,-0.68602973,-1.631367,4.183444,2.2308593,-1.3821244,-2.8864276,1.041196,0.94164485,0.9101615,-1.7668781,TSB
1.8264002,-0.93952334,-0.5865764,-0.53144753,0.34843773,5.6694379,1.4284296,0.30682907,2.1730008,-0.90712935,-1.4052789,4.0473456,2.4397054,-1.3971591,-2.4680183,0.73350757,1.2135645,0.94808298,-1.393914,TSB
2.2266676,-1.4859118,-0.71112877,-0.57804209,0.50180614,5.4327025,2.2302058,0.64296746,1.9499487,-0.92468727,-1.8043132,4.6452522,2.8100767,-1.4424477,-2.6176889,0.98285311,1.6036515,1.2537093,-2.0063694,TSB
1.5326071,-0.99239028,-0.44192463,-0.36864349,0.53582954,6.0271511,0.98834783,-0.33389539,2.4648874,-0.67147243,-1.3117447,3.85341,2.2402055,-1.3152256,-2.5943251,0.7734639,1.1320024,0.74861205,-1.8787246,TSB
1.6800082,-1.0685275,-0.46868005,-0.51389152,0.51414865,5.7944431,1.1051451,-0.35859498,2.474421,-0.91178656,-1.733218,3.7202363,2.1364655,-1.4116441,-2.5899162,1.1140684,1.0820481,0.94112831,-1.7157477,TSB
2.5765433,-1.2429771,-0.64072704,-0.61748368,0.35910991,5.9899879,1.7506111,0.52326441,2.022902,-1.0487425,-1.7331214,4.4255075,2.6923802,-1.4797987,-3.0593503,0.40046126,1.3451283,1.1191884,-1.4121697,TSB
2.520751,-1.1191425,-0.69463325,-0.68401277,0.35346314,5.7912807,1.3930994,0.56089759,1.7924172,-0.87548387,-1.6137544,4.5931935,2.4471078,-1.6771441,-3.044158,0.77811623,1.3014771,1.0111088,-1.7711898,TSB
2.0837102,-1.0406252,-0.72904229,-0.69995916,0.34081405,5.839273,1.5163871,0.45848706,1.9622519,-1.2383043,-1.679561,4.2880654,2.4690602,-1.3965827,-2.6697733,0.65585989,1.4506607,1.2747201,-1.5314685,TSB
2.1833336,-1.177448,-0.3276771,-0.54159415,0.26475441,6.0634322,2.3293839,0.22384875,2.0339255,-0.801144,-1.4979873,4.5978479,2.6270654,-1.2236363,-2.9209335,0.80853337,1.2487823,0.91009295,-1.816276,TSB
1.8841799,-1.1026527,-0.53655344,-0.47205442,0.4935331,5.5394497,1.1808681,0.16306594,1.9334823,-0.9828167,-1.5479362,4.1201344,2.3910503,-1.450835,-2.6895025,1.1971143,1.1968356,1.0524685,-1.9641513,TSB
2.0088975,-0.81850719,-0.79143459,-0.58552969,0.20862256,6.0847487,1.2414656,0.69485819,2.0322347,-1.0659758,-1.5038197,4.6304164,2.5205855,-1.5516232,-3.1075797,0.61546499,1.1118152,1.0824749,-1.6884632,TSB
1.2010313,-0.94778526,-0.40580761,-0.48135248,0.63206512,6.01789,0.87161642,-0.61640459,2.3748519,-0.7127443,-1.3318733,3.5250137,2.167444,-1.042178,-2.6535301,0.80626315,1.1772308,0.7354635,-1.6267998,TSB
2.1898701,-1.0001922,-0.89360112,-0.8335402,0.28667787,5.937088,1.2609789,0.43367094,2.2418566,-1.1939707,-1.5899556,4.1822338,2.3805969,-1.6134986,-2.5006375,1.0564409,1.4124583,1.2999141,-1.7503357,TSB
2.2840257,-0.99446982,-0.6898132,-0.68672037,0.21837766,5.8220758,1.2949121,0.56547982,1.9390732,-0.71849465,-1.6886215,4.4319534,2.4742827,-1.5302137,-2.6947927,0.80009013,1.1365762,1.149129,-1.7162262,TSB
2.0540097,-1.006281,-0.72862512,-0.54244119,0.3107245,5.6521316,1.095953,0.74115705,1.9655026,-1.0201198,-1.3682812,4.1584067,2.5465295,-1.3157506,-2.6615229,0.61862069,1.3702567,1.0086151,-1.860931,TSB
2.2889028,-1.0025879,-0.67351562,-0.69433659,0.24454363,5.7612844,1.494099,0.7128737,1.9313685,-0.83333182,-1.5917227,4.4577117,2.4417329,-1.4091811,-2.9829071,0.55252337,1.3278555,0.91509056,-1.5964375,TSB
2.4388192,-1.2438041,-0.6457836,-0.63215107,0.39976132,5.9079685,2.0830557,0.74057537,2.2316673,-1.3596941,-1.8281245,4.6650529,2.7715929,-1.6704472,-3.0206935,0.61760759,1.4843119,1.1280708,-1.6469088,TSB
2.4529974,-1.1743437,-0.79733604,-0.87053692,0.23197711,5.8204851,1.8472489,0.26480302,1.987877,-0.88439727,-1.758029,4.4121041,2.5046873,-1.5261449,-2.6610918,0.85293108,1.2652587,1.1267388,-1.5833691,TSB
2.6227443,-1.2864634,-0.66982353,-0.72182,0.099418886,6.0320492,2.2477047,0.38134369,2.0556252,-0.71038693,-2.020777,4.6167121,2.7357819,-1.3403095,-2.8158996,0.9714995,1.3934665,1.0914596,-1.7740707,TSB
2.4965947,-1.0708003,-0.80784756,-0.75924349,0.14228556,5.9635086,1.5047746,0.60627794,1.9752935,-0.6595239,-1.4474491,4.3240232,2.5066662,-1.4507657,-2.7624726,0.86378384,1.2994963,0.83963132,-1.7392316,TSB
2.1784663,-0.8010937,-0.93429154,-0.6904518,0.036825299,6.1892343,1.2671876,0.4260225,1.8659369,-0.89646053,-1.430392,4.3791265,2.5161498,-1.426726,-2.9367676,0.72813576,1.350556,1.0761561,-1.7624485,TSB
2.1012542,-1.1572816,-0.75350899,-0.51410538,0.26356071,5.7470088,1.2334197,0.84179103,1.7547065,-0.91218519,-1.6217419,4.5589347,2.5080547,-1.5772142,-2.9492123,0.714185,1.3156799,0.88580739,-1.7594202,TSB
2.0109849,-1.1210773,-0.95409912,-0.68554431,0.36851174,5.6491237,1.68626,0.40112692,1.9480325,-0.98661339,-1.6129667,4.416007,2.4199018,-1.4708861,-2.8294785,1.1407517,1.3062228,1.1058527,-1.6927603,TSB
1.999837,-0.88429576,-0.7228027,-0.64031708,0.026554458,5.8467469,1.1142873,0.57711005,1.9084386,-0.95545572,-1.4752591,3.9947107,2.1913528,-1.5398096,-3.0660155,0.97031909,1.0664499,0.85740185,-1.7969345,TSB
2.0063143,-1.0639539,-0.65315813,-0.57033682,0.33995828,6.1244326,1.6564047,0.10208455,2.0516107,-0.8972702,-1.5422463,4.1802154,2.6778874,-1.4284809,-2.7384522,1.0413777,1.3898323,1.1291252,-1.8850814,TSB
2.0090244,-0.95910221,-0.62213546,-0.56907201,0.14024602,5.6779256,1.5758339,0.57616556,2.0626767,-0.96888185,-1.6002953,4.1383719,2.2986929,-1.5998688,-3.1636679,0.48972973,1.2898518,0.87118846,-1.793882,TSB
