feature_929,feature_648,feature_533,feature_374,feature_146,feature_162,feature_292,feature_2,feature_125,feature_105,feature_36,feature_239,feature_684,feature_771,feature_3,feature_361,feature_505,feature_905,feature_385,feature_395,feature_822,feature_119,feature_52,feature_100,feature_71,feature_382,feature_164,feature_579,feature_195,feature_59,feature_857,class
-2.4207006,-0.31396872,-0.29023743,-0.98486471,-1.9261792,-1.7944221,-0.9747653,0.12229528,-3.3652818,-1.6869583,-3.9507782,-1.9100537,1.6539848,-2.0804944,-1.4202163,-1.4820296,0.62608337,4.5054708,-1.8024354,-3.6963003,-0.58403987,-3.3871381,-1.7639239,-1.2881403,-1.5649537,-2.8277049,-0.88837719,1.9299181,-1.0898629,-1.481591,-0.33365738,FML
-2.4205225,-0.46311304,-0.25833458,-0.89870912,-2.1262419,-1.574965,-1.249301,0.3005344,-2.9030361,-1.6153754,-3.7979357,-1.9523313,1.6076019,-1.5981097,-1.373847,-1.8282124,0.26635069,4.7164221,-1.928102,-3.4212961,-0.83745235,-3.0000682,-2.3970299,-1.8299959,-1.7829715,-2.7746732,-0.92862678,2.5476263,-1.1190772,-1.5449605,-0.68550891,FML
-2.3134418,0.055025548,-0.099962294,-0.94472754,-2.2329321,-1.4226739,-0.8698591,0.22531186,-3.2839327,-1.7696483,-3.906342,-1.7882674,1.4524577,-1.7091088,-1.399601,-1.6040019,0.75289726,4.8059464,-2.2228711,-3.7793286,-0.92678261,-3.1110382,-2.2199709,-1.539816,-1.7475188,-3.0157237,-0.78472608,2.6436126,-1.3732442,-1.6290381,-0.79532218,FML
-2.0067339,0.15704608,0.11490172,-0.98516333,-2.3003335,-1.6415954,-1.0350446,0.70287669,-2.8413248,-1.7895716,-3.704365,-1.9512315,1.5935051,-1.8143644,-1.2001988,-1.4493492,0.65004849,4.85814,-2.2221909,-3.871594,-0.60718066,-2.7963552,-2.5986152,-1.8346664,-1.357367,-3.0264425,-0.93053436,3.0423236,-1.4895756,-1.3088589,-0.78682399,FML
-2.0932717,0.47348908,-0.25050771,-0.86698973,-2.2303638,-1.3629313,-0.8419776,0.63113403,-2.7902048,-1.7859493,-3.6654127,-1.7334764,1.4730055,-1.9096603,-1.046005,-1.6165295,0.89186239,4.9501338,-2.2980847,-3.7940319,-0.7046234,-2.7997186,-2.6001694,-1.7750496,-1.4630748,-3.0809367,-0.61185002,3.1300671,-1.6691768,-1.4877322,-0.67079288,FML
-2.583545,-0.36315832,-0.19773936,-0.86005861,-1.9095366,-1.9063301,-0.90727651,0.074954771,-3.5173538,-1.8223082,-3.9899955,-1.8303757,1.8307475,-2.026247,-1.5601859,-1.4085813,0.4514915,4.4652748,-1.876981,-3.853209,-0.43632621,-3.5029407,-1.928508,-1.2102959,-1.7229953,-2.7555046,-1.0623664,2.1154201,-0.89490068,-1.5952382,-0.46702027,FML
-2.5540204,-0.3596378,-0.46731615,-0.84687954,-2.0121298,-1.6403275,-0.81299472,0.16572611,-3.4052711,-1.7558122,-4.0830269,-1.9563875,1.592289,-1.8434007,-1.4395306,-1.7777035,0.39459381,4.7695951,-1.9633486,-3.5761881,-0.62799966,-3.4614041,-2.0081005,-1.5042557,-1.8021802,-3.0836909,-1.072207,2.1755311,-1.01487,-1.6796255,-0.52908885,FML
-2.4387462,-0.1705353,-0.21151733,-0.8749668,-1.8991226,-1.6398137,-0.9401046,0.66472119,-2.8303432,-1.4573547,-3.6608562,-1.8595512,1.681519,-1.7119243,-1.2419604,-1.6213168,0.43938005,4.9164643,-2.1008987,-3.6233499,-0.72083747,-3.0595675,-2.4439201,-1.5589033,-1.1775216,-2.8970933,-0.99814391,2.8985207,-1.3442256,-1.2634804,-0.93027782,FML
-2.3376338,-0.34152037,-0.35675132,-0.94063461,-2.0487988,-1.7345903,-1.2249529,0.24765997,-3.1498511,-1.75069,-3.9068129,-1.9043205,1.438246,-1.8495047,-1.3876984,-1.5368104,0.55094683,4.3519058,-1.975745,-3.6385932,-0.67925096,-3.337676,-2.0947433,-1.4480987,-1.667928,-2.8561554,-1.0336607,2.218621,-1.0575616,-1.490288,-0.50703382,FML
-2.4470768,0.16233554,-0.28347194,-0.87473971,-2.04229,-1.8547769,-1.0203824,0.12880303,-3.3711326,-2.0031786,-3.9918334,-1.8140788,1.7851517,-2.0378323,-1.1601456,-1.5039481,0.63179779,4.4992785,-2.0860724,-3.8315015,-0.58493626,-3.283741,-2.1615725,-1.2754364,-1.657194,-2.9278262,-1.0293008,2.4358027,-1.1781271,-1.7816553,-0.46018475,FML
-2.4571693,-0.24646166,-0.075654447,-0.77218401,-1.9954307,-1.8120689,-0.72565162,0.28064936,-3.2471638,-1.6652942,-3.8557687,-1.8875961,1.8212721,-1.9642557,-1.4686556,-1.4820274,0.23712733,4.7177124,-1.9980955,-3.8318336,-0.65659207,-3.1671026,-2.2171073,-1.4221008,-1.3295839,-2.7519367,-1.0148013,2.4795268,-1.202111,-1.5024354,-0.68261361,FML
-2.1435578,0.2527571,0.062354445,-0.65768659,-2.3014021,-1.7285826,-0.73358083,0.62138653,-2.80688,-1.641273,-3.7550249,-2.0170782,1.6901319,-1.6950999,-1.5254123,-1.6731201,0.52664101,4.8688307,-2.3264914,-3.7766063,-0.80756676,-2.9256568,-2.4987044,-1.948684,-1.1896092,-2.9963284,-0.78427809,3.3233955,-1.4229743,-1.5501301,-1.0163062,FML
-2.1338971,-0.084343061,-0.31477761,-0.73622125,-2.0856857,-1.6988235,-0.87864053,0.49678263,-3.0920744,-1.5774621,-3.92452,-1.9186289,1.5086309,-1.750587,-1.4789729,-1.5085708,0.53467941,4.5819106,-2.0348406,-3.7272236,-0.67206877,-3.0199571,-2.198477,-1.6516492,-1.4647831,-2.8935628,-0.86674845,2.6685278,-1.2025368,-1.5245042,-0.67182648,FML
-2.2973747,0.24323848,0.009376347,-0.81618547,-2.2972083,-1.4420383,-0.90780085,0.34809515,-3.0042057,-1.8570716,-3.7472389,-1.9810393,1.5404806,-1.95057,-1.5072218,-1.4986204,0.78047937,4.6628175,-2.3518569,-3.8197415,-0.91189575,-2.8714354,-2.7222204,-1.9722841,-1.5452094,-2.8322673,-0.78066212,2.928081,-1.2477679,-1.6576667,-0.6273756,FML
-2.7334957,-0.3830314,-0.41638339,-0.88123977,-2.0886297,-1.6321471,-0.90111065,0.17028148,-3.2397149,-1.485122,-3.961966,-1.9134772,1.5840577,-1.8776233,-1.4239864,-1.8449509,0.23261806,5.0175982,-1.7874312,-3.4826317,-0.89826155,-3.1814609,-2.3039563,-1.5349951,-1.5897206,-2.8730066,-0.8645668,2.1323555,-1.0129522,-1.4934111,-0.51952261,FML
-2.4459469,-0.40046048,-0.31324106,-0.90955597,-2.1238179,-1.6000175,-0.98310804,-0.035052795,-3.3731112,-1.7521611,-3.9388721,-1.8639615,1.4362622,-1.905885,-1.3581927,-1.3811496,0.54642725,4.5201883,-1.9428205,-3.6350665,-0.812482,-3.2029264,-1.837948,-1.2540556,-1.6846079,-2.7745709,-0.84536004,1.8217313,-1.0901953,-1.4666679,-0.39194447,FML
-2.4796426,0.030580282,-0.19261283,-0.80038589,-2.1043572,-1.4750791,-0.82323647,0.35093462,-3.0390997,-1.6792341,-3.7703197,-1.8173094,1.4869233,-1.7539678,-1.2114707,-1.5653366,0.56383371,4.8676081,-2.1459646,-3.6398575,-0.800928,-3.1817758,-2.3364668,-1.5278771,-1.5092925,-2.9465384,-0.78846014,2.8694556,-1.2843511,-1.4818816,-0.71433234,FML
-2.5069144,-0.21639952,0.033025384,-0.95036632,-2.1609845,-1.5266218,-0.65329468,0.28605554,-3.2065823,-1.776111,-3.9701769,-1.7760329,1.6341913,-1.6050531,-1.4511057,-1.6583486,0.50250596,4.7923064,-2.1570716,-3.7631905,-0.95159912,-3.3011208,-2.183485,-1.540758,-1.6122588,-3.0247357,-0.8102479,2.7868342,-1.2232831,-1.5681796,-0.9044832,FML
-2.3814261,-0.38461104,-0.46130633,-0.78365743,-2.0085077,-1.5612395,-1.0100425,0.17094322,-3.1986639,-1.8181856,-3.8846841,-1.9315383,1.535017,-2.0632033,-1.469426,-1.5975728,0.36465067,4.5741272,-1.972757,-3.550231,-0.4703688,-3.3057172,-2.335511,-1.6096559,-1.6307106,-2.8037243,-1.1039186,2.1178892,-1.1869397,-1.5049734,-0.38903141,FML
-2.48017,-0.52707088,-0.5713495,-1.1874787,-2.1332922,-1.623142,-1.4980527,-0.057443548,-3.2249551,-1.8178661,-3.8629909,-1.9879732,1.6989182,-1.9156668,-1.2579712,-1.9326669,0.42922303,4.4204502,-1.8654093,-3.2492402,-0.54173195,-3.4714389,-1.9505522,-1.5131674,-1.9164672,-2.9530582,-1.212701,1.6167327,-0.931279,-1.5458276,-0.35581219,FML
-2.3872631,-0.15989983,-0.20018893,-0.82498288,-2.1281338,-1.5871947,-0.95615411,0.17868073,-3.1259058,-1.6300716,-3.8870511,-1.8814328,1.5331194,-1.7907664,-1.3751196,-1.5394711,0.6089797,4.5483723,-2.1952777,-3.6005483,-0.92410553,-3.1939025,-2.1305268,-1.439523,-1.6275837,-2.9011261,-0.9525528,2.2876031,-1.144629,-1.4348059,-0.50699055,FML
-2.4406228,-0.41355327,-0.24456745,-0.82135612,-2.1668296,-1.5890334,-1.0826409,0.31559783,-3.0258005,-1.5775146,-3.8593504,-1.7532804,1.6473796,-1.7354375,-1.3514138,-1.5636674,0.45045877,4.6633639,-2.1676779,-3.724962,-0.88564408,-3.1373131,-2.2618759,-1.5067526,-1.5611213,-2.9077432,-0.98211622,2.4887595,-1.0909491,-1.4528797,-0.38804322,FML
-2.4410541,-0.11367017,0.28956833,-1.0102129,-2.0179415,-1.6564264,-0.96272445,0.37870368,-3.196533,-1.6980671,-3.7052875,-1.9187014,1.5770622,-1.9003896,-1.5507805,-1.3419201,0.77381384,4.914187,-2.1178439,-3.974257,-0.67996836,-3.1306107,-2.2083852,-1.4215155,-1.3839669,-2.8399069,-0.87168658,2.4482923,-1.2749394,-1.4660628,-0.64142776,FML
-2.3159015,-0.16383205,-0.30951172,-0.82576382,-2.1557331,-1.649044,-0.87862659,0.40053886,-2.9841518,-1.718722,-3.8338056,-1.8835518,1.6346576,-1.8903503,-1.4411469,-1.5387224,0.52377856,4.5614328,-2.1144347,-3.7315314,-0.70306182,-3.149857,-2.272567,-1.6253031,-1.4758976,-2.9033885,-0.82799375,2.6547067,-1.3211008,-1.4211531,-0.44192642,FML
-2.4555783,-0.16684896,-0.25462687,-0.85369635,-2.0158253,-1.6914911,-0.94333518,0.23764072,-3.2703862,-1.698629,-3.9158404,-2.0227485,1.4867787,-1.9201566,-1.4023986,-1.5879661,0.54505569,4.7069302,-1.875342,-3.720746,-0.64252293,-3.2706361,-2.0014572,-1.3656226,-1.6050525,-2.8515899,-0.96067417,2.1363883,-1.1427994,-1.7091093,-0.63161618,FML
-2.2902508,-0.13499491,-0.14335352,-0.8682667,-2.1569672,-1.7922277,-0.99795043,0.47552741,-2.8300221,-1.5947281,-3.7659907,-1.9675572,1.6617162,-1.8422008,-1.3004301,-1.6594319,0.48458165,4.7352676,-1.9501979,-3.6218631,-0.71258986,-2.9555712,-2.373601,-1.7154994,-1.3300558,-2.9084098,-1.0026156,2.5347326,-1.3489311,-1.4123647,-0.59299409,FML
-2.2314267,-0.1135723,-0.16879642,-0.7875694,-2.1876245,-1.7906437,-1.0143872,0.26972455,-3.2231381,-1.7605933,-4.1067495,-1.7934983,1.7125289,-1.9800684,-1.4012444,-1.5896907,0.45888653,4.3687468,-1.9725213,-3.7681899,-0.80432594,-3.0522101,-2.0445447,-1.3649838,-1.7317494,-2.7519975,-0.81635249,2.2154028,-1.2073613,-1.6514058,-0.35354006,FML
-2.3640831,-0.38102248,-0.42600179,-1.032927,-1.9612689,-1.6568377,-1.234364,0.071614958,-3.3176591,-1.768442,-3.9603493,-1.9280972,1.6634076,-1.8269917,-1.2365595,-1.7150695,0.45593446,4.3354912,-1.9631274,-3.5215781,-0.70783007,-3.4156497,-2.12219,-1.3758168,-1.8513627,-2.8658683,-1.2200203,2.0701652,-1.0180719,-1.5627592,-0.59794295,FML
-2.1610749,-0.24065,-0.33307505,-0.80434757,-2.2522383,-1.4984031,-0.96260405,0.12732135,-3.2008026,-1.7979554,-4.0507641,-1.8210864,1.610859,-1.8250078,-1.3268105,-1.8646706,0.54986215,4.6392512,-2.0658374,-3.528466,-0.77257943,-3.1017542,-2.2367396,-1.8227725,-1.6421604,-3.0435803,-0.93955731,2.2366018,-1.0851444,-1.5850325,-0.47052991,FML
-2.5218391,-0.39428067,-0.29345936,-0.97669083,-2.0781872,-1.5547481,-1.1119237,0.32916501,-2.9946444,-1.5546018,-3.8273945,-1.910563,1.5062275,-1.5541984,-1.4074922,-1.7621045,0.41338581,4.6839485,-2.0110354,-3.3783336,-0.87038559,-3.2400508,-2.3534975,-1.6640601,-1.5297431,-2.9376464,-0.89954996,2.6140864,-0.98431236,-1.3668981,-0.59477675,FML
-2.3102725,0.21839324,0.20854893,-0.8813287,-2.2567058,-1.7790015,-0.80873609,0.60972911,-2.8706012,-1.6400645,-3.6239297,-2.0182385,1.6589912,-1.6666338,-1.6107504,-1.5447501,0.65207899,4.7909842,-2.3159366,-3.8675225,-0.85667086,-3.009248,-2.3883119,-1.7491906,-1.0859421,-2.9308705,-0.86424708,3.3922539,-1.2443941,-1.3613293,-0.87974131,FML
-2.3843262,0.24924871,-0.18128693,-0.76004887,-2.1469162,-1.6436477,-1.0014769,0.51983047,-2.8557689,-1.7046454,-3.8503308,-1.8802826,1.5214231,-1.7607198,-1.3869444,-1.6539855,0.76356804,4.7621384,-2.2079172,-3.683888,-0.87120771,-3.0716696,-2.3529792,-1.6519234,-1.3205782,-2.9704318,-0.69700038,2.9820125,-1.3460698,-1.5253198,-0.72275299,FML
-2.4890327,-0.33822259,-0.17072719,-1.0064639,-1.9931915,-1.9079299,-1.1994374,0.3696776,-2.9776835,-1.7858918,-3.759522,-2.0480139,1.7664077,-1.9302502,-1.2557708,-1.8592016,0.23352832,4.667623,-1.8697567,-3.5656476,-0.60293794,-3.1624653,-2.4276972,-1.7064233,-1.5514852,-2.9399123,-1.1942823,2.4217947,-1.2240443,-1.591646,-0.52465641,FML
-2.2310457,-0.35393456,-0.36292577,-1.001478,-2.2617404,-1.6820722,-1.0097082,0.33644861,-3.005636,-1.6849124,-3.8913007,-2.0487664,1.588717,-1.6422814,-1.3596051,-1.7883583,0.5799191,4.3233609,-2.0029974,-3.4571989,-0.80825007,-3.2235188,-1.9249207,-1.6688573,-1.5469695,-2.9826474,-1.0364087,2.1986949,-1.1813986,-1.4340503,-0.56554919,FML
-2.1540649,-0.20029479,-0.17749053,-0.79651618,-2.2469752,-1.6727965,-0.8415637,0.26612714,-2.9491987,-1.6139793,-3.8892274,-1.9768026,1.7379804,-1.6577064,-1.4642783,-1.7458996,0.38113979,4.4837093,-2.0448871,-3.4876161,-0.82982659,-3.0979753,-2.2345877,-1.8911084,-1.6322249,-2.9348428,-0.92666471,2.737097,-1.3357239,-1.5081506,-0.6854105,FML
-2.5247462,-0.16956685,-0.31699276,-0.88390237,-2.0820401,-1.5496228,-0.91654921,0.38620448,-2.9405088,-1.4418854,-3.699909,-1.8884881,1.4129783,-1.7146463,-1.3528613,-1.6311965,0.45590422,4.8434081,-1.9172316,-3.4274504,-0.69583154,-3.1383955,-2.0001187,-1.6989572,-1.4048897,-2.7943306,-0.63087302,2.6174064,-1.1029494,-1.4118011,-0.67634833,FML
-2.2623556,-0.038324177,0.052286983,-1.0141109,-1.9998065,-1.6716163,-0.92832208,0.35021719,-3.2227929,-1.7047002,-3.9231017,-1.7415109,1.7916055,-1.8072153,-1.2340235,-1.6157787,0.63969171,4.8357072,-2.025754,-3.8491366,-0.81008339,-3.1212096,-2.1989732,-1.3390096,-1.3740287,-2.9866745,-0.94262528,2.5347042,-1.3770691,-1.4787173,-0.87538445,FML
-2.4816682,-0.26767159,-0.37220109,-1.0403788,-2.2047555,-1.3061798,-0.96535683,0.39005449,-2.9461989,-1.6258227,-3.8055356,-1.9711378,1.4092064,-1.694039,-1.298877,-1.756304,0.58568597,5.0042067,-2.1246014,-3.5802014,-0.81557441,-3.0905933,-2.3258157,-1.7732837,-1.4528433,-3.1234927,-0.93241036,2.4276195,-1.3100789,-1.3605969,-0.58204603,FML
-2.8874669,0.10146853,-0.46428192,-0.40318447,-2.4201722,-1.2127068,-0.83557343,0.35308567,-2.7675533,-1.5919138,-3.7782333,-2.0533574,1.2348173,-1.6673409,-1.5134059,-1.9229079,0.40091744,5.4408836,-2.4733419,-3.5076008,-0.91172731,-3.0071175,-3.0297542,-1.7544088,-1.412046,-3.0239816,-0.90249681,3.0967968,-0.7082454,-1.562726,-0.52210206,GOOD
-3.0986681,-0.08890447,-0.74842358,-0.32288888,-2.3797019,-1.3617303,-0.78204834,0.17984842,-3.0179071,-1.4838344,-3.7756274,-2.1650741,1.2545141,-1.6810706,-1.6867204,-1.6968173,0.18606454,4.9425702,-2.4693184,-3.4351954,-0.827999,-3.1692557,-2.8450851,-1.7197759,-1.2352887,-2.7991467,-1.0106378,3.0417259,-0.2273054,-1.3011234,-0.39586389,GOOD
-2.8742473,0.27374944,-0.18521017,-0.69143945,-2.4141173,-1.4778743,-1.2746837,0.36349109,-2.7067273,-1.7465297,-3.7251055,-2.2872534,1.4098153,-1.895021,-1.4110199,-1.524932,0.42697757,5.0981894,-2.3495808,-3.7863483,-0.9391551,-2.8001699,-3.1785562,-1.7218461,-1.4476348,-2.841702,-1.2356515,3.1980829,-0.72529918,-1.6239858,-0.31685132,GOOD
-3.0078676,-0.25386131,-0.48622322,-0.43391952,-2.4801188,-1.4062986,-1.1043108,-0.033265103,-3.0197635,-1.8191966,-3.8883069,-2.1225798,1.3328515,-1.8053213,-1.5911937,-1.508044,0.38287008,4.692852,-2.4279251,-3.6940758,-1.0943956,-3.1147237,-2.8270257,-1.5676277,-1.8391999,-2.6373863,-1.1807768,2.4530406,-0.41743118,-1.5291457,-0.16094112,GOOD
-3.2220116,-0.47425801,-0.69554996,-0.42978698,-2.4758792,-1.3985457,-0.84667945,-0.14467908,-3.3277144,-1.6369292,-3.865783,-2.1599195,1.3412704,-1.8300121,-1.782936,-1.639457,0.14710778,4.8641162,-2.360126,-3.4132595,-0.76806396,-3.3539591,-2.5330999,-1.6546301,-1.5734173,-2.8616369,-1.0932921,2.2955256,-0.12345956,-1.5171223,-0.27943355,GOOD
-3.1859591,-0.48468286,-0.49742258,-0.49809176,-2.6516757,-1.2875834,-0.84039092,0.068751134,-3.0088089,-1.6829305,-3.7506299,-2.1087162,1.1957284,-1.8242381,-1.7118999,-1.618782,0.10785714,5.1907477,-2.5411639,-3.6420689,-0.83815396,-3.069778,-2.8679044,-1.7951558,-1.7149469,-2.8694766,-0.95771313,2.5607357,-0.31210327,-1.5252335,-0.15232211,GOOD
-3.0529597,-0.20692304,-0.5094614,-0.59695739,-2.459434,-1.4182761,-0.63341451,-0.11865345,-3.2359583,-1.5846959,-3.897115,-1.9753892,1.3978088,-1.777571,-1.6794111,-1.4573433,0.10096392,4.8595653,-2.4381032,-3.7119322,-1.0003073,-3.214395,-2.4978888,-1.4313891,-1.6241506,-2.9271941,-0.9802177,2.6302145,-0.54774487,-1.4937177,-0.24786019,GOOD
-3.0276258,0.11222228,-0.46730888,-0.45954779,-2.5891628,-1.1452565,-0.47704738,-0.10794293,-3.1099505,-1.8278615,-3.8074975,-1.8749197,1.1892406,-1.7034352,-1.6464356,-1.444852,0.18022698,4.7961659,-2.5956802,-3.7272108,-0.81785119,-3.1055882,-2.7011416,-1.5904619,-1.5781859,-2.8064609,-0.62593377,3.191298,-0.62764782,-1.4088788,-0.19687909,GOOD
-2.9596155,-0.69387734,-0.39697462,-0.6727035,-2.6388583,-1.3486753,-1.1769978,-0.19400536,-3.0734978,-1.8619308,-3.8462822,-1.8844109,1.3518734,-2.0025315,-1.4921972,-1.7349834,0.084397733,4.906661,-2.2506866,-3.5404956,-0.77685177,-3.0205736,-2.6691313,-1.6431477,-1.9649488,-2.6783853,-1.0874531,2.0091333,-0.52644074,-1.5724828,0.056285977,GOOD
-2.7429733,0.11419371,-0.72939646,-0.35124981,-2.4624205,-1.2900314,-0.94018185,0.35063773,-2.6775529,-1.594548,-3.7614574,-2.142302,1.295736,-1.9115667,-1.436435,-1.8189994,0.28825027,5.0156121,-2.4347954,-3.5151591,-0.893677,-2.8562791,-2.97772,-1.8696511,-1.3809161,-2.8079681,-0.88223732,3.0273147,-0.62261212,-1.4887235,-0.37438983,GOOD
-3.1261637,-0.48706669,-0.56485593,-0.38408029,-2.4282722,-1.3086405,-1.0221194,0.029797684,-3.1635685,-1.8354195,-4.0020628,-2.0228028,1.4182417,-1.9886894,-1.7447144,-1.6370124,0.25168097,4.9726615,-2.3886375,-3.6452093,-0.85659349,-3.2058899,-2.941242,-1.8795002,-1.8901777,-2.7138095,-1.1821617,2.323246,-0.26245087,-1.7288125,-0.23246551,GOOD
-3.050987,-0.017925709,-0.81263185,-0.22003263,-2.3987899,-1.486196,-0.91488719,0.3006258,-2.7964442,-1.5526401,-3.7241366,-2.3322423,1.3024266,-1.7552931,-1.6708252,-1.9319264,0.18203896,4.9138865,-2.4025178,-3.2823851,-0.77860224,-3.2050443,-2.9372787,-1.909499,-1.2186471,-3.0024037,-1.0626614,3.0871603,-0.22525333,-1.4160681,-0.32530749,GOOD
-2.9908681,0.23540357,-0.47629666,-0.32956088,-2.4842789,-1.5198843,-0.85830092,0.38674879,-2.6590443,-1.5507458,-3.7819929,-2.2040362,1.3370636,-1.5241729,-1.6541029,-1.7718537,0.26745033,4.9821606,-2.57552,-3.4842658,-0.95008171,-2.9114251,-3.0584245,-1.8363341,-1.2916275,-3.0111995,-1.0600455,3.2804906,-0.5304572,-1.3382094,-0.3955847,GOOD
-3.0330503,-0.007810086,-0.80572724,-0.41212508,-2.6066456,-1.6450608,-0.94473815,0.51833099,-2.7183263,-1.5875129,-3.8350842,-2.2737312,1.363575,-1.5193936,-1.367074,-1.7434072,0.15244016,4.8590517,-2.6477571,-3.3640118,-0.63647741,-3.0906928,-2.7759264,-1.7420187,-1.2963609,-2.7666063,-1.1100001,3.1560652,-0.27089989,-1.2629492,-0.55123389,GOOD
-3.0058951,0.28902021,-0.63700616,-0.29593891,-2.6655173,-1.0612936,-0.42714697,0.22641222,-2.770597,-1.6848606,-3.6385701,-2.0480778,1.1182579,-1.4590777,-1.7591897,-1.6337106,0.14679506,5.1182461,-2.6538723,-3.4944813,-0.8356092,-2.9800885,-2.8299456,-1.8905972,-1.1901575,-2.8631577,-0.50368243,3.7861023,-0.45693851,-1.2148473,-0.59360868,GOOD
-2.8165653,0.4418169,-0.67816889,-0.32138875,-2.5387979,-1.1454012,-0.42307296,0.58340871,-2.5835853,-1.8268104,-3.6652722,-2.0259449,1.2907865,-1.3013366,-1.5933621,-1.7152287,0.32704902,4.9706674,-2.6465597,-3.4588542,-0.947649,-2.930033,-2.9281721,-1.7215014,-0.95877343,-2.9102669,-0.43656468,4.3380718,-0.74681401,-1.0755723,-0.92634279,GOOD
-2.7806737,0.5105021,-0.79238939,-0.23439972,-2.6113644,-1.0616262,-0.22159578,0.44521341,-2.6725345,-1.5406903,-3.7200119,-2.221314,1.1259859,-1.4945817,-1.6880599,-1.7957617,0.1380561,4.8988791,-2.7184329,-3.4223955,-0.79860711,-2.907943,-2.9069169,-1.871933,-1.0485626,-2.9549303,-0.50296384,3.9520297,-0.84300709,-1.1723433,-0.59104776,GOOD
-3.2215328,-0.15673743,-0.7535733,-0.6204766,-2.3820219,-1.4418392,-0.91601169,0.15292554,-3.0862057,-1.8089355,-3.7965255,-2.1224692,1.1113477,-1.7010227,-1.4152898,-1.4062939,0.36399198,4.8250604,-2.417428,-3.5497162,-0.70228875,-3.1957557,-2.6020389,-1.4107769,-1.6286526,-2.7173593,-1.0935653,2.5587988,-0.48772204,-1.3215101,-0.21608704,GOOD
-2.9334037,0.26996055,-0.62223923,-0.33210957,-2.5304117,-1.3713908,-0.58480322,0.33240917,-2.9702566,-1.7442307,-3.8501818,-2.1070445,1.2795353,-1.6750234,-1.6985561,-1.7348306,0.36244348,5.1149383,-2.5660744,-3.530483,-0.86217356,-3.2399964,-2.7945821,-1.59585,-1.1466832,-3.0063136,-0.67761385,3.6666927,-0.56338245,-1.430589,-0.54174745,GOOD
-2.696557,0.49090192,-0.65465415,-0.35140148,-2.7566977,-1.1908019,-0.85670853,0.61017489,-2.4528158,-1.8299772,-3.6875024,-1.9851863,1.1666936,-1.5014586,-1.231047,-1.924193,0.41344491,5.1108613,-2.7890124,-3.4998801,-0.85776019,-2.7215285,-3.081764,-1.7666138,-1.279724,-2.8372784,-0.58209175,3.7607045,-0.75676912,-1.2937994,-0.54299963,GOOD
-2.9772127,-0.094688803,-0.58266747,-0.3359282,-2.5880847,-1.2890182,-0.64789033,0.001243483,-3.0594747,-1.7214845,-3.8148184,-1.896847,1.3581222,-1.8092198,-1.4348501,-1.7392298,0.089640379,5.250556,-2.4764156,-3.4206882,-0.84304911,-3.0299437,-2.7258723,-1.6996558,-1.3791257,-2.731518,-0.58081448,2.8954391,-0.47445595,-1.4770529,-0.45916921,GOOD
-3.0177817,0.012183368,-0.71990097,-0.19130124,-2.5028088,-1.5030773,-0.41673329,0.15440311,-2.90607,-1.5857308,-3.9509225,-2.2099156,1.4150168,-1.3593554,-1.7136816,-1.78556,0.16872653,4.7536736,-2.5396793,-3.2880719,-0.97923148,-3.2249842,-2.7747517,-1.8634322,-1.0677009,-2.9622161,-0.89722252,3.5607114,-0.41386729,-1.3981667,-0.72326744,GOOD
-2.7326639,0.47395673,-0.81887496,-0.12720093,-2.5717378,-1.2586837,-0.4025155,0.35109645,-2.7690077,-1.7205623,-3.951355,-2.2115161,1.2914655,-1.4674454,-1.7335893,-1.9318072,0.26530659,4.9650021,-2.6592584,-3.3605678,-0.76673448,-2.9370584,-2.8210711,-1.8762922,-1.0429518,-2.9449594,-0.51450419,4.0466418,-0.67047346,-1.3068783,-0.75669777,GOOD
-2.7239413,-0.30333602,-0.23036468,-0.66298401,-2.4435425,-1.3552043,-1.0659568,0.1143683,-2.9241803,-1.4011881,-3.9570796,-2.1999943,1.3988156,-1.7793024,-1.5469524,-1.5173552,0.31820008,4.9410882,-2.2228885,-3.5702741,-1.0000368,-2.8718104,-2.7618103,-1.7371128,-1.5741408,-2.6967509,-1.2897165,2.3753788,-0.50996959,-1.4104357,-0.24029267,GOOD
-3.0766742,0.003718764,-0.67094624,-0.39505109,-2.6194792,-1.5290596,-0.70321679,0.11668707,-3.1922941,-1.9875578,-3.9964607,-2.0591748,1.3487343,-1.8348362,-1.7508662,-1.5618489,0.35174516,4.6471257,-2.6205907,-3.7531083,-0.808936,-3.4258072,-2.8352468,-1.5089703,-1.6128877,-2.7761307,-1.0162162,3.1339712,-0.34557116,-1.5446103,-0.1090616,GOOD
-3.0165551,0.68583131,-0.74249518,-0.37170786,-2.7604024,-1.4068387,-0.84849918,0.43644464,-2.7977746,-2.0030551,-3.9251218,-2.4202757,1.1381414,-1.7975225,-1.5397424,-1.6420912,0.48087656,5.001349,-2.759686,-3.6660094,-0.69046134,-3.1300926,-3.2166607,-1.7377712,-1.2289102,-2.8964794,-0.7886759,3.5783741,-0.61264485,-1.5070531,-0.45333564,GOOD
